Time,Strain_Energy,Surface_Energy,crack_tip_x,crack_tip_y
2.535e-05,3674.8256669326097,40.512285074806336,0.05028401716346848,0.02613839806684826
2.536e-05,3675.618372026626,40.76571411899553,0.05028401716346848,0.02613839806684826
2.537e-05,3676.4097415253186,41.02027403416002,0.05028401716346848,0.02613839806684826
2.538e-05,3677.200732397167,41.276176512322195,0.05028401716346848,0.02613839806684826
2.539e-05,3677.991369293903,41.53344902031938,0.05028401716346848,0.02613839806684826
2.54e-05,3678.779956768116,41.792147293423696,0.05028401716346848,0.02613839806684826
2.541e-05,3679.56574003381,42.05217712347551,0.05028401716346848,0.02613839806684826
2.542e-05,3680.3497672472354,42.31318367410318,0.05028401716346848,0.02613839806684826
2.5430000000000002e-05,3681.132806453618,42.57482463096978,0.05028401716346848,0.02613839806684826
2.544e-05,3681.9139845478585,42.83702543352812,0.05028401716346848,0.02613839806684826
2.5450000000000002e-05,3682.6929053877334,43.09988197949873,0.05028401716346848,0.02613839806684826
2.546e-05,3683.470757436048,43.36332493057118,0.05028401716346848,0.02613839806684826
2.5470000000000002e-05,3684.247643797015,43.627117659416484,0.05028401716346848,0.02613839806684826
2.548e-05,3685.02354292223,43.89122131631956,0.05028401716346848,0.02613839806684826
2.549e-05,3685.799417602878,44.155823430776,0.05028401716346848,0.02613839806684826
2.55e-05,3686.575971212766,44.42102055283111,0.05028401716346848,0.02613839806684826
2.551e-05,3687.3529685103863,44.6867418676991,0.05028401716346848,0.02613839806684826
2.552e-05,3688.1306035914977,44.95294154109558,0.05028401716346848,0.02613839806684826
2.553e-05,3688.9096997101587,45.21955758886504,0.05029741951134012,0.02642613483690868
2.554e-05,3689.6919759008624,45.48641083023914,0.05029741951134012,0.02642613483690868
2.555e-05,3690.477595716945,45.753096313077634,0.05029741951134012,0.02642613483690868
2.556e-05,3691.2622348472564,46.019568273394015,0.05029741951134012,0.02642613483690868
2.557e-05,3692.04343996903,46.28604314406195,0.05029741951134012,0.02642613483690868
2.558e-05,3692.8219342734715,46.553054745530595,0.05029741951134012,0.02642613483690868
2.559e-05,3693.599008582447,46.82127146559513,0.05029741951134012,0.02642613483690868
2.56e-05,3694.3758669749254,47.09098933487943,0.05029741951134012,0.02642613483690868
2.561e-05,3695.1528034611906,47.36190312140849,0.05029741951134012,0.02642613483690868
2.5620000000000002e-05,3695.9319787330446,47.63339454562871,0.05029741951134012,0.02642613483690868
2.563e-05,3696.7113153629903,47.905039440472954,0.05029741951134012,0.02642613483690868
2.5640000000000002e-05,3697.488009224739,48.176749210897896,0.05029741951134012,0.02642613483690868
2.565e-05,3698.261937716534,48.448144302943646,0.05029741951134012,0.02642613483690868
2.566e-05,3699.0324009888504,48.71913495623147,0.05029741951134012,0.02642613483690868
2.567e-05,3699.802410630788,48.990417095724204,0.05029741951134012,0.02642613483690868
2.568e-05,3700.5716768323114,49.262520066889046,0.05029741951134012,0.02642613483690868
2.569e-05,3701.342457738454,49.53531659525339,0.05029741951134012,0.02642613483690868
2.57e-05,3702.1164938631578,49.808611979185294,0.05029741951134012,0.02642613483690868
2.571e-05,3702.8944995529405,50.082426319501344,0.05029741951134012,0.02642613483690868
2.572e-05,3703.6751419849447,50.35681997754235,0.05038785655130743,0.0262661085665322
2.573e-05,3704.4582262291888,50.63174980541772,0.05038785655130743,0.0262661085665322
2.574e-05,3705.2431097622202,50.90738800636724,0.05038785655130743,0.0262661085665322
2.575e-05,3706.03012513475,51.18400834348964,0.05038785655130743,0.0262661085665322
2.576e-05,3706.818635193408,51.461381498188786,0.05038785655130743,0.0262661085665322
2.577e-05,3707.608332128884,51.73881154712669,0.0503981943744824,0.02657400554132318
2.578e-05,3708.4003048833465,52.01566248545335,0.0503981943744824,0.02657400554132318
2.5790000000000002e-05,3709.194042010992,52.29190613589503,0.0503981943744824,0.02657400554132318
2.58e-05,3709.9882032612513,52.56783290448703,0.0503981943744824,0.02657400554132318
2.5810000000000002e-05,3710.783285713723,52.84366195232663,0.0503981943744824,0.02657400554132318
2.582e-05,3711.579214017538,53.11948651883606,0.0503981943744824,0.02657400554132318
2.5830000000000002e-05,3712.3738567711025,53.395334607281775,0.0503981943744824,0.02657400554132318
2.584e-05,3713.167406325967,53.671072619143445,0.0503981943744824,0.02657400554132318
2.585e-05,3713.96188640525,53.94640292681429,0.0503981943744824,0.02657400554132318
2.586e-05,3714.757697003609,54.22098998864618,0.0503981943744824,0.02657400554132318
2.587e-05,3715.553839179719,54.49467386289701,0.0503981943744824,0.02657400554132318
2.588e-05,3716.3500743548193,54.76757593151878,0.0503981943744824,0.02657400554132318
2.589e-05,3717.1481288683544,55.040093038292554,0.0503981943744824,0.02657400554132318
2.59e-05,3717.9488804114026,55.31267638560974,0.0503981943744824,0.02657400554132318
2.591e-05,3718.7518266461834,55.58565882799218,0.0503981943744824,0.02657400554132318
2.592e-05,3719.556860310322,55.85913869033108,0.0503981943744824,0.02657400554132318
2.593e-05,3720.3645225707523,56.13307734470165,0.0503981943744824,0.02657400554132318
2.594e-05,3721.1754662587787,56.407478879442394,0.0503981943744824,0.02657400554132318
2.595e-05,3721.989336264286,56.68232838942191,0.0503981943744824,0.02657400554132318
2.5960000000000002e-05,3722.8043737232297,56.957483887110904,0.0503981943744824,0.02657400554132318
2.597e-05,3723.621078419843,57.2329836915241,0.0503981943744824,0.02657400554132318
2.5980000000000002e-05,3724.4400099688987,57.509034726631974,0.0503981943744824,0.02657400554132318
2.599e-05,3725.2607271660627,57.785604417487896,0.0503981943744824,0.02657400554132318
2.6000000000000002e-05,3726.083326768877,58.062533625081144,0.0503981943744824,0.02657400554132318
2.601e-05,3726.9076009125965,58.33988690321763,0.0503981943744824,0.02657400554132318
2.602e-05,3727.732738771877,58.617808644528935,0.0503981943744824,0.02657400554132318
2.603e-05,3728.5596011013527,58.89616079995617,0.0504117754718916,0.02688913408543643
2.604e-05,3729.387478111334,59.17467727963158,0.05050102331919699,0.02672708526022822
2.605e-05,3730.2157614622265,59.45332809080243,0.05050102331919699,0.02672708526022822
2.606e-05,3731.045131801637,59.7321545887684,0.05050102331919699,0.02672708526022822
2.607e-05,3731.8753834933304,60.01104508389097,0.05050102331919699,0.02672708526022822
2.608e-05,3732.7066593985833,60.28982279597474,0.05050102331919699,0.02672708526022822
2.609e-05,3733.539930979789,60.56855998341053,0.05050102331919699,0.02672708526022822
2.61e-05,3734.3745296793218,60.84744962335455,0.05050102331919699,0.02672708526022822
2.611e-05,3735.210488938025,61.12653114346168,0.05050102331919699,0.02672708526022822
2.612e-05,3736.047896934894,61.405800322978465,0.05050102331919699,0.02672708526022822
2.6130000000000002e-05,3736.886937486379,61.68550140820898,0.05050102331919699,0.02672708526022822
2.614e-05,3737.727361465556,61.96583668893754,0.05050102331919699,0.02672708526022822
2.6150000000000002e-05,3738.569714705673,62.246674254333485,0.05050102331919699,0.02672708526022822
2.616e-05,3739.414090926741,62.52786476872601,0.05050102331919699,0.02672708526022822
2.6170000000000002e-05,3740.260371489672,62.80954814133325,0.05050102331919699,0.02672708526022822
2.618e-05,3741.107738284704,63.09189878643812,0.05050102331919699,0.02672708526022822
2.619e-05,3741.9564459814774,63.37492220080437,0.05050102331919699,0.02672708526022822
2.62e-05,3742.807210077359,63.65867085925513,0.05050102331919699,0.02672708526022822
2.621e-05,3743.660187015675,63.94343811205636,0.05050102331919699,0.02672708526022822
2.622e-05,3744.5145938577107,64.22941916093454,0.05050102331919699,0.02672708526022822
2.623e-05,3745.3710079098078,64.51643111716484,0.05050102331919699,0.02672708526022822
2.624e-05,3746.2296804484267,64.80418679511115,0.05050102331919699,0.02672708526022822
2.625e-05,3747.089904325853,65.09278309032703,0.05050102331919699,0.02672708526022822
2.626e-05,3747.9520702504196,65.38246944902369,0.05050748994752263,0.02704744940103986
2.627e-05,3748.8165084593966,65.67323552587676,0.05050748994752263,0.02704744940103986
2.628e-05,3749.6826538598875,65.96503259065958,0.05050748994752263,0.02704744940103986
2.629e-05,3750.5503379803886,66.25803054933036,0.05050748994752263,0.02704744940103986
2.63e-05,3751.4197364551974,66.5523288300614,0.05050748994752263,0.02704744940103986
2.631e-05,3752.290704407576,66.84782669127635,0.05050748994752263,0.02704744940103986
2.6320000000000002e-05,3753.1636677466563,67.14460945008246,0.05050748994752263,0.02704744940103986
2.633e-05,3754.038561879174,67.44303035370216,0.05050748994752263,0.02704744940103986
2.6340000000000002e-05,3754.916247103597,67.7433233425393,0.05050748994752263,0.02704744940103986
2.635e-05,3755.797484455142,68.04531682305645,0.05050748994752263,0.02704744940103986
2.6360000000000002e-05,3756.6819495798322,68.3486881410686,0.05050748994752263,0.02704744940103986
2.637e-05,3757.569371160808,68.653326568924,0.05050748994752263,0.02704744940103986
2.638e-05,3758.459607879068,68.95929101095469,0.05050748994752263,0.02704744940103986
2.639e-05,3759.352629213831,69.26664472004771,0.05050748994752263,0.02704744940103986
2.64e-05,3760.248396614296,69.57539237255612,0.05050748994752263,0.02704744940103986
2.641e-05,3761.1470632653663,69.88563078297481,0.0505967377948281,0.02688540057583168
2.642e-05,3762.048224348309,70.19740893721041,0.0505967377948281,0.02688540057583168
2.643e-05,3762.951855360654,70.5107276964655,0.0505967377948281,0.02688540057583168
2.644e-05,3763.857118525387,70.82561810515777,0.0505967377948281,0.02688540057583168
2.645e-05,3764.7637411252795,71.14199870080805,0.0505967377948281,0.02688540057583168
2.646e-05,3765.671862010668,71.4596571847508,0.0505967377948281,0.02688540057583168
2.647e-05,3766.581202369168,71.77856645155231,0.0505967377948281,0.02688540057583168
2.648e-05,3767.491165518144,72.098834702849,0.0505967377948281,0.02688540057583168
2.6490000000000002e-05,3768.401574836353,72.42038853814232,0.05060320442315409,0.02720576471664293
2.65e-05,3769.3123353243373,72.74310698592456,0.05060320442315409,0.02720576471664293
2.6510000000000002e-05,3770.2242552402986,73.06705969902953,0.05060320442315409,0.02720576471664293
2.652e-05,3771.1370873380833,73.39241699410306,0.05060320442315409,0.02720576471664293
2.6530000000000002e-05,3772.0510030759315,73.71924520213221,0.05060320442315409,0.02720576471664293
2.654e-05,3772.9662811015824,74.04758899079808,0.05060320442315409,0.02720576471664293
2.655e-05,3773.8834478942026,74.37764897294826,0.05060320442315409,0.02720576471664293
2.656e-05,3774.801883387229,74.70955675636336,0.05060320442315409,0.02720576471664293
2.657e-05,3775.7215417586235,75.04309063612361,0.05060320442315409,0.02720576471664293
2.658e-05,3776.6424812798273,75.37793043840612,0.05060320442315409,0.02720576471664293
2.659e-05,3777.5648604225926,75.71419355612345,0.05060320442315409,0.02720576471664293
2.66e-05,3778.4889198389783,76.05221439680501,0.05060320442315409,0.02720576471664293
2.661e-05,3779.4149838242165,76.39198389880853,0.05060320442315409,0.02720576471664293
2.662e-05,3780.342750055907,76.73331485120241,0.05060320442315409,0.02720576471664293
2.663e-05,3781.272238353397,77.07633811346645,0.05060320442315409,0.02720576471664293
2.664e-05,3782.204056302734,77.42123268752738,0.05060320442315409,0.02720576471664293
2.665e-05,3783.137930280025,77.76787882982882,0.05060320442315409,0.02720576471664293
2.6660000000000002e-05,3784.0734472387708,78.11621099378237,0.05060320442315409,0.02720576471664293
2.667e-05,3785.011416007117,78.46643164050212,0.05060320442315409,0.02720576471664293
2.6680000000000002e-05,3785.95110324988,78.81855959050824,0.05060320442315409,0.02720576471664293
2.669e-05,3786.891836798162,79.17228263136994,0.05060320442315409,0.02720576471664293
2.6700000000000002e-05,3787.8339718388434,79.52742296919547,0.0506989188987849,0.02736408003224709
2.671e-05,3788.7776708960255,79.88426105358832,0.0506989188987849,0.02736408003224709
2.672e-05,3789.7225338046765,80.2430746770917,0.0506989188987849,0.02736408003224709
2.673e-05,3790.669436599665,80.60365759272587,0.0506989188987849,0.02736408003224709
2.674e-05,3791.6185769798367,80.96561487675325,0.0506989188987849,0.02736408003224709
2.675e-05,3792.56941545574,81.32894602917055,0.0506989188987849,0.02736408003224709
2.676e-05,3793.522081351024,81.69377236088621,0.0506989188987849,0.02736408003224709
2.677e-05,3794.4770142652346,82.05998850640391,0.0506989188987849,0.02736408003224709
2.678e-05,3795.433899446718,82.42751661628346,0.0506989188987849,0.02736408003224709
2.679e-05,3796.3928913366344,82.79637717052334,0.0506989188987849,0.02736408003224709
2.68e-05,3797.3536659379633,83.1663023550149,0.0506989188987849,0.02736408003224709
2.681e-05,3798.315770361059,83.53689064640612,0.0506989188987849,0.02736408003224709
2.682e-05,3799.2785253195843,83.90813909387288,0.0506989188987849,0.02736408003224709
2.683e-05,3800.2416781895,84.28037470643298,0.0506989188987849,0.02736408003224709
2.684e-05,3801.20477134505,84.65367213036936,0.0506989188987849,0.02736408003224709
2.6850000000000002e-05,3802.1678042018466,85.02770315080524,0.0506989188987849,0.02736408003224709
2.686e-05,3803.130725133845,85.40212905570063,0.0506989188987849,0.02736408003224709
2.6870000000000002e-05,3804.0932028725174,85.77702086745374,0.0506989188987849,0.02736408003224709
2.688e-05,3805.0553725339905,86.15264410337764,0.0506989188987849,0.02736408003224709
2.6890000000000002e-05,3806.016916064937,86.5290522111405,0.0506989188987849,0.02736408003224709
2.69e-05,3806.977792708806,86.90624852695765,0.05070538552710969,0.02768444417305851
2.691e-05,3807.9377361471797,87.28430855781887,0.05079463337441541,0.02752239534785076
2.692e-05,3808.89705306082,87.66331259328659,0.05079463337441541,0.02752239534785076
2.693e-05,3809.85592263607,88.04350798280218,0.05079463337441541,0.02752239534785076
2.694e-05,3810.814162353064,88.42531384896499,0.05079463337441541,0.02752239534785076
2.695e-05,3811.7720256076122,88.80893397105017,0.05079463337441541,0.02752239534785076
2.696e-05,3812.730308396913,89.19421502353256,0.05079463337441541,0.02752239534785076
2.697e-05,3813.691403282364,89.58097174578285,0.05079463337441541,0.02752239534785076
2.698e-05,3814.6554484882386,89.96914635877367,0.05079463337441541,0.02752239534785076
2.699e-05,3815.6217845541355,90.35865881257943,0.05079463337441541,0.02752239534785076
2.7e-05,3816.5901892880347,90.7493586253256,0.05079463337441541,0.02752239534785076
2.701e-05,3817.560240744084,91.14111258934722,0.05079463337441541,0.02752239534785076
2.7020000000000002e-05,3818.5322162112825,91.53385714115696,0.05079463337441541,0.02752239534785076
2.703e-05,3819.5053932506758,91.92751371483772,0.05079463337441541,0.02752239534785076
2.7040000000000002e-05,3820.4792105464653,92.32205279402197,0.05079463337441541,0.02752239534785076
2.705e-05,3821.4534593900066,92.71759539407005,0.05079463337441541,0.02752239534785076
2.7060000000000002e-05,3822.4274440690715,93.1142424298259,0.05079463337441541,0.02752239534785076
2.707e-05,3823.399971672015,93.51186749585857,0.05080110000274097,0.02784275948866125
2.708e-05,3824.371034538962,93.91024376151968,0.05080110000274097,0.02784275948866125
2.709e-05,3825.3410395882233,94.30936156739959,0.05080110000274097,0.02784275948866125
2.71e-05,3826.3096747771583,94.70936641295539,0.05080110000274097,0.02784275948866125
2.711e-05,3827.277200757089,95.11025921005447,0.05080110000274097,0.02784275948866125
2.712e-05,3828.2439940539653,95.51198818538754,0.05080110000274097,0.02784275948866125
2.713e-05,3829.2093248228553,95.9146125470153,0.05080110000274097,0.02784275948866125
2.714e-05,3830.174236314556,96.31816876143431,0.05089034785004615,0.02768071066345335
2.715e-05,3831.139655389976,96.72262665493912,0.05089034785004615,0.02768071066345335
2.716e-05,3832.1060189570785,97.12811467044006,0.05089034785004615,0.02768071066345335
2.717e-05,3833.0730249791804,97.53491060466716,0.05089034785004615,0.02768071066345335
2.718e-05,3834.04099811359,97.94307186034688,0.05089034785004615,0.02768071066345335
2.7190000000000002e-05,3835.0104136790137,98.35243521930133,0.05089034785004615,0.02768071066345335
2.72e-05,3835.980733356113,98.76308653050425,0.05089034785004615,0.02768071066345335
2.7210000000000002e-05,3836.9511211617755,99.17542615997428,0.05089034785004615,0.02768071066345335
2.722e-05,3837.9233125762235,99.58965608673792,0.05089034785004615,0.02768071066345335
2.7230000000000002e-05,3838.8976477855927,100.00552401803677,0.05089681447837177,0.02800107480426391
2.724e-05,3839.8728231207956,100.42274873807476,0.05089681447837177,0.02800107480426391
2.725e-05,3840.848193964312,100.84126845561688,0.05089681447837177,0.02800107480426391
2.726e-05,3841.8231594229005,101.26084091868663,0.05089681447837177,0.02800107480426391
2.727e-05,3842.7978604808454,101.68094855299643,0.05089681447837177,0.02800107480426391
2.728e-05,3843.7722730477103,102.10139702800524,0.05089681447837177,0.02800107480426391
2.729e-05,3844.7448111261547,102.52244226991253,0.05089681447837177,0.02800107480426391
2.73e-05,3845.7162678471477,102.94418421210655,0.05089681447837177,0.02800107480426391
2.731e-05,3846.6874424850257,103.36636978320134,0.05089681447837177,0.02800107480426391
2.732e-05,3847.6572648895153,103.78891791680039,0.05089681447837177,0.02800107480426391
2.733e-05,3848.62393179564,104.21212004365431,0.05089681447837177,0.02800107480426391
2.734e-05,3849.5875978640415,104.63627449801524,0.05089681447837177,0.02800107480426391
2.735e-05,3850.548901061521,105.06145716660933,0.05089681447837177,0.02800107480426391
2.736e-05,3851.508328703178,105.48778376271041,0.05089681447837177,0.02800107480426391
2.737e-05,3852.4662623093054,105.91557491387316,0.05089681447837177,0.02800107480426391
2.7380000000000002e-05,3853.4235072178103,106.34507927724835,0.05089681447837177,0.02800107480426391
2.739e-05,3854.3803756139714,106.77624122252028,0.05099252895400282,0.0281593901198672
2.7400000000000002e-05,3855.336929912146,107.20897793073665,0.05099252895400282,0.0281593901198672
2.741e-05,3856.2927434116486,107.64335884628639,0.05099252895400282,0.0281593901198672
2.7420000000000002e-05,3857.247933689177,108.07931747762791,0.05099252895400282,0.0281593901198672
2.743e-05,3858.2030154185177,108.51666834493963,0.05099252895400282,0.0281593901198672
2.744e-05,3859.1577027065705,108.955406241512,0.05099252895400282,0.0281593901198672
2.745e-05,3860.1115269990387,109.39564948185681,0.05099252895400282,0.0281593901198672
2.746e-05,3861.064026686784,109.83746815196103,0.05099252895400282,0.0281593901198672
2.747e-05,3862.0143231237817,110.28100191152419,0.05099252895400282,0.0281593901198672
2.748e-05,3862.9619927661843,110.72649795410369,0.05099252895400282,0.0281593901198672
2.749e-05,3863.9064585176643,111.17420998691964,0.05099252895400282,0.0281593901198672
2.75e-05,3864.848632644617,111.62438999187621,0.05099252895400282,0.0281593901198672
2.751e-05,3865.79106723263,112.07715644372371,0.05099252895400282,0.0281593901198672
2.752e-05,3866.7346775451097,112.53231045689958,0.05099252895400282,0.0281593901198672
2.753e-05,3867.678306182498,112.9894558583267,0.05099252895400282,0.0281593901198672
2.754e-05,3868.621393238326,113.44822702266367,0.05099252895400282,0.0281593901198672
2.7550000000000002e-05,3869.565080231116,113.9084843606148,0.05099252895400282,0.0281593901198672
2.756e-05,3870.510260512497,114.37028089514187,0.05108824342963438,0.02831770543547063
2.7570000000000002e-05,3871.4566471118105,114.83361792434395,0.05108824342963438,0.02831770543547063
2.758e-05,3872.404000756314,115.29838089405956,0.05108824342963438,0.02831770543547063
2.7590000000000002e-05,3873.3526551739747,115.76453381780351,0.05108824342963438,0.02831770543547063
2.76e-05,3874.3029229838235,116.23204529399817,0.05108824342963438,0.02831770543547063
2.761e-05,3875.2538073858964,116.70067935386015,0.05108824342963438,0.02831770543547063
2.762e-05,3876.203684319389,117.17024505255232,0.05108824342963438,0.02831770543547063
2.763e-05,3877.151720532071,117.64087120286193,0.05108824342963438,0.02831770543547063
2.764e-05,3878.0976142680875,118.11273409580755,0.05108824342963438,0.02831770543547063
2.765e-05,3879.041762058858,118.58582311613739,0.05108824342963438,0.02831770543547063
2.766e-05,3879.984525483908,119.0600666364066,0.05108824342963438,0.02831770543547063
2.767e-05,3880.9250950442256,119.53553521106241,0.05108824342963438,0.02831770543547063
2.768e-05,3881.8632551660708,120.01222538274283,0.05108824342963438,0.02831770543547063
2.769e-05,3882.7993507928545,120.49002065323522,0.05109471005796168,0.02863806957628298
2.77e-05,3883.734092118619,120.96892170515676,0.05109471005796168,0.02863806957628298
2.771e-05,3884.667998912655,121.44908427779362,0.05109471005796168,0.02863806957628298
2.7720000000000002e-05,3885.601807180039,121.93045209542836,0.05109471005796168,0.02863806957628298
2.773e-05,3886.538457724157,122.41255712851728,0.05109471005796168,0.02863806957628298
2.7740000000000002e-05,3887.48036161991,122.89489657550445,0.05109471005796168,0.02863806957628298
2.775e-05,3888.426249348894,123.37744409909833,0.05109471005796168,0.02863806957628298
2.7760000000000002e-05,3889.3754606055236,123.86006629055528,0.05118395790526618,0.02847602075107398
2.777e-05,3890.3298498312574,124.34220360882644,0.05118395790526618,0.02847602075107398
2.778e-05,3891.2916173215617,124.82342330292707,0.05118395790526618,0.02847602075107398
2.779e-05,3892.2607074758203,125.30351688195886,0.05118395790526618,0.02847602075107398
2.78e-05,3893.2352158140343,125.78195979169026,0.05118395790526618,0.02847602075107398
2.781e-05,3894.212655104191,126.25814133415228,0.05118395790526618,0.02847602075107398
2.782e-05,3895.191145032293,126.73188578812974,0.05118395790526618,0.02847602075107398
2.783e-05,3896.1691494656343,127.2033366796253,0.05118395790526618,0.02847602075107398
2.784e-05,3897.14483416283,127.67252618646891,0.05119042453359362,0.02879638489188592
2.785e-05,3898.1165060558633,128.1392532618432,0.05119042453359362,0.02879638489188592
2.786e-05,3899.0837431034342,128.60344990145052,0.05119042453359362,0.02879638489188592
2.787e-05,3900.047287678582,129.06530922304347,0.05119042453359362,0.02879638489188592
2.788e-05,3901.0098775656425,129.5249750086204,0.05119042453359362,0.02879638489188592
2.789e-05,3901.974062863817,129.98261536614228,0.05119042453359362,0.02879638489188592
2.79e-05,3902.9392299962137,130.43874470498932,0.05119042453359362,0.02879638489188592
2.7910000000000002e-05,3903.9057505273686,130.89413073793526,0.05119042453359362,0.02879638489188592
2.792e-05,3904.8749930260506,131.34946324011244,0.05119042453359362,0.02879638489188592
2.7930000000000002e-05,3905.8488798281046,131.80534248499822,0.05119042453359362,0.02879638489188592
2.794e-05,3906.8284157309995,132.26251224942212,0.05119042453359362,0.02879638489188592
2.7950000000000002e-05,3907.8133559255516,132.7215416714657,0.05119042453359362,0.02879638489188592
2.796e-05,3908.804191076198,133.18265084221466,0.05119042453359362,0.02879638489188592
2.797e-05,3909.8036005571385,133.6459163904707,0.05119042453359362,0.02879638489188592
2.798e-05,3910.808823365037,134.11144984149803,0.05119042453359362,0.02879638489188592
2.799e-05,3911.8171662165373,134.5792431264938,0.05128613900922473,0.02895470020748876
2.8e-05,3912.8298741364706,135.0492164120049,0.05128613900922473,0.02895470020748876
2.801e-05,3913.8463446707874,135.52138993968117,0.05128613900922473,0.02895470020748876
2.802e-05,3914.862112637031,135.99585359613295,0.05128613900922473,0.02895470020748876
2.803e-05,3915.8733487261798,136.47251394210497,0.05128613900922473,0.02895470020748876
2.804e-05,3916.8784608900946,136.95085081185982,0.05128613900922473,0.02895470020748876
2.805e-05,3917.8754085334444,137.4302926808719,0.05128613900922473,0.02895470020748876
2.806e-05,3918.8628550096396,137.9105363306479,0.05128613900922473,0.02895470020748876
2.807e-05,3919.8414233386666,138.39138227808098,0.05128613900922473,0.02895470020748876
2.8080000000000002e-05,3920.8131246850244,138.87298786815953,0.05128613900922473,0.02895470020748876
2.809e-05,3921.7828417418896,139.35586957662778,0.05128613900922473,0.02895470020748876
2.8100000000000002e-05,3922.7531033607065,139.84062910094454,0.05128613900922473,0.02895470020748876
2.811e-05,3923.723808507474,140.32766048243633,0.05128613900922473,0.02895470020748876
2.8120000000000002e-05,3924.6938714237326,140.8171381097139,0.05128613900922473,0.02895470020748876
2.813e-05,3925.6622336343808,141.3091295175303,0.05129260563755136,0.02927506434830065
2.814e-05,3926.6323414279937,141.8032172820196,0.05138185348485543,0.0291130155230921
2.815e-05,3927.608126063587,142.29860500124036,0.05138185348485543,0.0291130155230921
2.816e-05,3928.5886678872607,142.79474902012657,0.05138185348485543,0.0291130155230921
2.817e-05,3929.574295232019,143.29158869877753,0.05138185348485543,0.0291130155230921
2.818e-05,3930.572036596113,143.78898675765444,0.05138185348485543,0.0291130155230921
2.819e-05,3931.5789708428006,144.28647330993263,0.05138185348485543,0.0291130155230921
2.82e-05,3932.591120165501,144.78349680143623,0.05138185348485543,0.0291130155230921
2.821e-05,3933.606969616295,145.279583491125,0.05138185348485543,0.0291130155230921
2.822e-05,3934.625993793908,145.77432900734564,0.05138185348485543,0.0291130155230921
2.823e-05,3935.6501385315955,146.26740902595643,0.05138185348485543,0.0291130155230921
2.824e-05,3936.679754819265,146.75870910184995,0.05138185348485543,0.0291130155230921
2.8250000000000002e-05,3937.7143053805826,147.24792867894612,0.05138185348485543,0.0291130155230921
2.826e-05,3938.7498228241884,147.7345755257193,0.05138185348485543,0.0291130155230921
2.8270000000000002e-05,3939.78816041481,148.21830194321709,0.05138832011318317,0.02943337966390369
2.828e-05,3940.8261241696855,148.69932524602487,0.05138832011318317,0.02943337966390369
2.8290000000000002e-05,3941.8556989892345,149.1781900535355,0.05138832011318317,0.02943337966390369
2.83e-05,3942.874039734937,149.655007524053,0.05138832011318317,0.02943337966390369
2.8310000000000002e-05,3943.8822810507345,150.12943476670492,0.05138832011318317,0.02943337966390369
2.832e-05,3944.8834634153673,150.60122883200822,0.05138832011318317,0.02943337966390369
2.833e-05,3945.8798563861715,151.07014555642667,0.05147756796048718,0.02927133083869518
2.834e-05,3946.875561360404,151.53560456912476,0.05147756796048718,0.02927133083869518
2.835e-05,3947.873869722866,151.99687217697667,0.05147756796048718,0.02927133083869518
2.836e-05,3948.87394602327,152.45418191618768,0.05147756796048718,0.02927133083869518
2.837e-05,3949.876163515985,152.90867602257737,0.05147756796048718,0.02927133083869518
2.838e-05,3950.880882434183,153.36206422226755,0.05147756796048718,0.02927133083869518
2.839e-05,3951.8903030870906,153.81629165381173,0.05147756796048718,0.02927133083869518
2.84e-05,3952.9050030573203,154.27337163711923,0.05148403458881519,0.02959169497950681
2.841e-05,3953.933069370189,154.73458896394192,0.05148403458881519,0.02959169497950681
2.842e-05,3954.9809882624404,155.1997899098672,0.05148403458881519,0.02959169497950681
2.843e-05,3956.051993790304,155.66808775265872,0.05148403458881519,0.02959169497950681
2.8440000000000002e-05,3957.1382409539783,156.13904439643116,0.05148403458881519,0.02959169497950681
2.845e-05,3958.234104179605,156.61251749512323,0.05148403458881519,0.02959169497950681
2.8460000000000002e-05,3959.3302393670747,157.08813553522356,0.05148403458881519,0.02959169497950681
2.847e-05,3960.4165347771645,157.56545533703942,0.05148403458881519,0.02959169497950681
2.8480000000000002e-05,3961.4827238750304,158.04391110098024,0.05148403458881519,0.02959169497950681
2.849e-05,3962.5233292256885,158.52271327967765,0.05148403458881519,0.02959169497950681
2.85e-05,3963.541888089217,159.00113227948427,0.05148403458881519,0.02959169497950681
2.851e-05,3964.545401060307,159.47922518336057,0.05148403458881519,0.02959169497950681
2.852e-05,3965.541235281545,159.95798320505466,0.05148403458881519,0.02959169497950681
2.853e-05,3966.531596362517,160.43877006382334,0.05148403458881519,0.02959169497950681
2.854e-05,3967.51899781515,160.92316425047375,0.05157974906444689,0.02975001029510991
2.855e-05,3968.5111422818677,161.41224254913584,0.05157974906444689,0.02975001029510991
2.856e-05,3969.5165010685187,161.9057927947143,0.05157974906444689,0.02975001029510991
2.857e-05,3970.5336874527284,162.40267667717555,0.05157974906444689,0.02975001029510991
2.858e-05,3971.5551343777042,162.90246213648496,0.05157974906444689,0.02975001029510991
2.859e-05,3972.585167432652,163.405656415882,0.05157974906444689,0.02975001029510991
2.86e-05,3973.622516058301,163.9115424307578,0.05157974906444689,0.02975001029510991
2.8610000000000002e-05,3974.6485903953344,164.41873168219215,0.05157974906444689,0.02975001029510991
2.862e-05,3975.6734333233303,164.9258807464385,0.05157974906444689,0.02975001029510991
2.8630000000000002e-05,3976.7146518116406,165.43117955879484,0.05157974906444689,0.02975001029510991
